lat,lon,densite,amenities,transports,shops,schools,parks,restaurants,healthcare,entertainment,cultural_places
51.04541664788633,2.1945833239778363,149.56964111328125,0,0,0,0,0,0,0,0,0
51.04541664788633,2.2529166570778365,801.18017578125,0,0,0,0,0,0,0,0,0
51.04541664788633,2.261249990377837,610.3131103515625,0,0,0,0,0,0,0,0,0
51.04541664788633,2.2695833236778364,190.44773864746094,0,0,0,0,0,0,0,0,0
51.04541664788633,2.277916656977837,351.156494140625,0,0,0,0,0,0,0,0,0
51.04541664788633,2.2862499902778364,387.110107421875,0,0,0,0,0,0,0,0,0
51.04541664788633,2.294583323577837,677.8399047851562,0,0,0,0,0,0,0,0,0
51.04541664788633,2.3029166568778363,1472.6162109375,0,0,0,0,0,0,0,0,0
51.04541664788633,2.3112499901778367,2534.438720703125,0,0,0,0,0,0,0,0,0
51.04541664788633,2.319583323477837,3128.204833984375,1,0,0,0,0,0,0,0,0
51.04541664788633,2.3279166567778367,2238.935302734375,1,0,0,0,0,0,0,0,0
51.04541664788633,2.336249990077837,1524.445556640625,0,0,0,0,0,0,0,0,0
51.04541664788633,2.3445833233778366,857.85205078125,0,0,0,0,0,0,0,0,0
51.04541664788633,2.352916656677837,1223.373046875,0,0,0,0,0,0,0,0,0
51.04541664788633,2.3612499899778365,942.160888671875,0,0,0,0,0,0,0,0,0
51.04541664788633,2.369583323277837,961.1934814453125,0,0,0,0,0,0,0,0,0
51.04541664788633,2.3779166565778365,2654.0263671875,115,0,0,5,0,6,2,0,1
51.04541664788633,2.386249989877837,3312.726806640625,201,0,0,6,0,38,3,1,4
51.04541664788633,2.3945833231778364,4197.88671875,168,0,1,8,0,21,10,0,3
51.04541664788633,2.402916656477837,2933.302734375,132,0,0,6,0,20,3,0,3
51.04541664788633,2.4112499897778363,3070.553955078125,96,0,0,2,0,6,1,0,0
51.04541664788633,2.4195833230778367,2352.4853515625,50,0,0,4,0,4,1,0,0
51.04541664788633,2.427916656377837,2006.514404296875,12,0,0,2,0,1,0,0,1
51.04541664788633,2.4362499896778367,1153.2535400390625,0,0,0,0,0,0,0,0,0
51.04541664788633,2.444583322977837,610.7767333984375,0,0,0,0,0,0,0,0,0
51.04541664788633,2.4529166562778366,256.9590759277344,0,0,0,0,0,0,0,0,0
51.04541664788633,2.461249989577837,230.95843505859375,0,0,0,0,0,0,0,0,0
51.04541664788633,2.4695833228778366,230.23606872558594,0,0,0,0,0,0,0,0,0
51.04541664788633,2.477916656177837,134.7195281982422,0,0,0,0,0,0,0,0,0
51.04541664788633,2.4862499894778365,79.49424743652344,0,0,0,0,0,0,0,0,0
51.04541664788633,2.494583322777837,99.1098403930664,0,0,0,0,0,0,0,0,0
51.04541664788633,2.5029166560778364,116.13524627685547,0,0,0,0,0,0,0,0,0
51.04541664788633,2.511249989377837,207.04136657714844,0,0,0,0,0,0,0,0,0
51.04541664788633,2.5195833226778364,478.8665466308594,0,0,0,0,0,0,0,0,0
51.04541664788633,2.5279166559778368,471.29205322265625,0,0,0,0,0,0,0,0,0
51.04541664788633,2.5362499892778363,108.56038665771484,0,0,0,0,0,0,0,0,0
51.04541664788633,2.5445833225778367,37.824363708496094,0,0,0,0,0,0,0,0,0
51.04541664788633,2.552916655877837,34.621910095214844,0,0,0,0,0,0,0,0,0
51.04541664788633,2.5612499891778366,29.388261795043945,0,0,0,0,0,0,0,0,0
51.037083314586326,2.1445833241778365,69.9824447631836,0,0,0,0,0,0,0,0,0
51.037083314586326,2.152916657477837,54.80377960205078,0,0,0,0,0,0,0,0,0
51.037083314586326,2.1612499907778364,48.734344482421875,0,0,0,0,0,0,0,0,0
51.037083314586326,2.1779166573778364,65.27942657470703,0,0,0,0,0,0,0,0,0
51.037083314586326,2.1862499906778368,128.75607299804688,0,0,0,0,0,0,0,0,0
51.037083314586326,2.1945833239778363,249.34609985351562,0,0,0,0,0,0,0,0,0
51.037083314586326,2.2029166572778367,263.74139404296875,0,0,0,0,0,0,0,0,0
51.037083314586326,2.211249990577837,89.9889907836914,0,0,0,0,0,0,0,0,0
51.037083314586326,2.2195833238778366,71.15673828125,0,0,0,0,0,0,0,0,0
51.037083314586326,2.227916657177837,78.74517059326172,0,0,0,0,0,0,0,0,0
51.037083314586326,2.2362499904778366,122.0701904296875,0,0,0,0,0,0,0,0,0
51.037083314586326,2.244583323777837,268.3570556640625,0,0,0,0,0,0,0,0,0
51.037083314586326,2.2529166570778365,648.1989135742188,0,0,0,0,0,0,0,0,0
51.037083314586326,2.261249990377837,527.5278930664062,0,0,0,0,0,0,0,0,0
51.037083314586326,2.2695833236778364,708.2203369140625,0,0,0,0,0,0,0,0,0
51.037083314586326,2.277916656977837,1437.517578125,0,0,0,0,0,0,0,0,0
51.037083314586326,2.2862499902778364,1648.800048828125,0,0,0,0,0,0,0,0,0
51.037083314586326,2.294583323577837,774.8953247070312,0,0,0,0,0,0,0,0,0
51.037083314586326,2.3029166568778363,712.7395629882812,0,0,0,0,0,0,0,0,0
51.037083314586326,2.3112499901778367,1158.9354248046875,0,0,0,0,0,0,0,0,0
51.037083314586326,2.319583323477837,2211.892822265625,0,0,0,0,0,0,0,0,0
51.037083314586326,2.3279166567778367,2995.166748046875,11,0,0,0,0,0,1,0,0
51.037083314586326,2.336249990077837,2667.21435546875,9,0,0,2,0,0,0,0,0
51.037083314586326,2.3445833233778366,2975.802001953125,6,0,0,0,0,1,0,0,0
51.037083314586326,2.352916656677837,3199.114501953125,7,0,0,0,0,1,0,0,0
51.037083314586326,2.3612499899778365,1618.6531982421875,0,0,0,0,0,0,0,0,0
51.037083314586326,2.369583323277837,1998.3563232421875,0,0,0,0,0,0,0,0,0
51.037083314586326,2.3779166565778365,4916.1689453125,190,0,1,8,0,108,7,1,1
51.037083314586326,2.386249989877837,5410.357421875,105,0,1,8,0,19,1,1,1
51.037083314586326,2.3945833231778364,4357.05859375,65,0,0,7,0,5,4,0,0
51.037083314586326,2.402916656477837,3870.6484375,79,0,0,4,0,5,3,0,1
51.037083314586326,2.4112499897778363,1785.010498046875,0,0,0,0,0,0,0,0,0
51.037083314586326,2.4195833230778367,1897.863037109375,0,0,0,0,0,0,0,0,0
51.037083314586326,2.427916656377837,648.6041259765625,0,0,0,0,0,0,0,0,0
51.037083314586326,2.4362499896778367,138.51046752929688,0,0,0,0,0,0,0,0,0
51.037083314586326,2.444583322977837,110.8985595703125,0,0,0,0,0,0,0,0,0
51.037083314586326,2.4529166562778366,126.17650604248047,0,0,0,0,0,0,0,0,0
51.037083314586326,2.461249989577837,259.9640197753906,0,0,0,0,0,0,0,0,0
51.037083314586326,2.4695833228778366,242.20436096191406,0,0,0,0,0,0,0,0,0
51.037083314586326,2.477916656177837,119.176513671875,0,0,0,0,0,0,0,0,0
51.037083314586326,2.4862499894778365,79.04437255859375,0,0,0,0,0,0,0,0,0
51.037083314586326,2.494583322777837,78.98141479492188,0,0,0,0,0,0,0,0,0
51.037083314586326,2.5029166560778364,78.9344711303711,0,0,0,0,0,0,0,0,0
51.037083314586326,2.511249989377837,79.81342315673828,0,0,0,0,0,0,0,0,0
51.037083314586326,2.5195833226778364,74.85137939453125,0,0,0,0,0,0,0,0,0
51.037083314586326,2.5279166559778368,47.94548416137695,0,0,0,0,0,0,0,0,0
51.037083314586326,2.5362499892778363,44.72438430786133,0,0,0,0,0,0,0,0,0
51.037083314586326,2.5445833225778367,28.611263275146484,0,0,0,0,0,0,0,0,0
51.037083314586326,2.552916655877837,23.564128875732422,0,0,0,0,0,0,0,0,0
51.037083314586326,2.5612499891778366,21.962932586669922,0,0,0,0,0,0,0,0,0
51.037083314586326,2.569583322477837,26.686491012573242,0,0,0,0,0,0,0,0,0
51.028749981286325,2.1445833241778365,95.6269760131836,0,0,0,0,0,0,0,0,0
51.028749981286325,2.152916657477837,99.26438903808594,0,0,0,0,0,0,0,0,0
51.028749981286325,2.1612499907778364,90.73898315429688,0,0,0,0,0,0,0,0,0
51.028749981286325,2.1779166573778364,179.3602294921875,0,0,0,0,0,0,0,0,0
51.028749981286325,2.1862499906778368,314.0929260253906,0,0,0,0,0,0,0,0,0
51.028749981286325,2.1945833239778363,325.38916015625,0,0,0,0,0,0,0,0,0
51.028749981286325,2.2029166572778367,195.81167602539062,0,0,0,0,0,0,0,0,0
51.028749981286325,2.211249990577837,73.3390884399414,0,0,0,0,0,0,0,0,0
51.028749981286325,2.2195833238778366,56.743263244628906,0,0,0,0,0,0,0,0,0
51.028749981286325,2.227916657177837,59.42301940917969,0,0,0,0,0,0,0,0,0
51.028749981286325,2.2362499904778366,271.5321044921875,0,0,0,0,0,0,0,0,0
51.028749981286325,2.244583323777837,463.55108642578125,0,0,0,0,0,0,0,0,0
51.028749981286325,2.2529166570778365,384.1430969238281,0,0,0,0,0,0,0,0,0
51.028749981286325,2.261249990377837,884.7781982421875,0,0,0,0,0,0,0,0,0
51.028749981286325,2.2695833236778364,881.16455078125,0,0,0,0,0,0,0,0,0
51.028749981286325,2.277916656977837,1870.480712890625,0,0,0,0,0,0,0,0,0
51.028749981286325,2.2862499902778364,1817.258056640625,0,0,0,0,0,0,0,0,0
51.028749981286325,2.294583323577837,1953.49853515625,0,0,0,0,0,0,0,0,0
51.028749981286325,2.3029166568778363,2466.68408203125,41,0,0,2,0,6,1,0,2
51.028749981286325,2.3112499901778367,2796.05908203125,65,0,0,3,0,1,1,0,2
51.028749981286325,2.319583323477837,2714.83447265625,24,0,0,3,0,0,0,0,0
51.028749981286325,2.3279166567778367,2892.556640625,15,0,0,4,0,1,1,0,0
51.028749981286325,2.336249990077837,4814.25244140625,68,0,0,9,0,3,1,0,0
51.028749981286325,2.3445833233778366,4570.96875,64,0,0,10,0,6,5,0,3
51.028749981286325,2.352916656677837,4072.0205078125,48,0,0,10,0,17,7,0,0
51.028749981286325,2.3612499899778365,3487.2646484375,60,0,0,8,0,4,6,0,2
51.028749981286325,2.369583323277837,4665.78955078125,105,0,0,7,0,30,3,0,3
51.028749981286325,2.3779166565778365,5248.1376953125,66,0,0,7,0,33,3,0,2
51.028749981286325,2.386249989877837,4720.94775390625,31,0,1,3,0,3,1,0,0
51.028749981286325,2.3945833231778364,4309.8623046875,31,0,1,7,0,5,3,0,2
51.028749981286325,2.402916656477837,2083.8984375,21,0,0,4,0,0,1,0,0
51.028749981286325,2.4112499897778363,738.3023071289062,0,0,0,0,0,0,0,0,0
51.028749981286325,2.4195833230778367,540.5316772460938,0,0,0,0,0,0,0,0,0
51.028749981286325,2.427916656377837,381.5783386230469,0,0,0,0,0,0,0,0,0
51.028749981286325,2.4362499896778367,189.60400390625,0,0,0,0,0,0,0,0,0
51.028749981286325,2.444583322977837,149.0798797607422,0,0,0,0,0,0,0,0,0
51.028749981286325,2.4529166562778366,127.44527435302734,0,0,0,0,0,0,0,0,0
51.028749981286325,2.461249989577837,456.4998779296875,0,0,0,0,0,0,0,0,0
51.028749981286325,2.4695833228778366,212.37387084960938,0,0,0,0,0,0,0,0,0
51.028749981286325,2.477916656177837,259.6966247558594,0,0,0,0,0,0,0,0,0
51.028749981286325,2.4862499894778365,164.89060974121094,0,0,0,0,0,0,0,0,0
51.028749981286325,2.494583322777837,128.3203125,0,0,0,0,0,0,0,0,0
51.028749981286325,2.5029166560778364,88.5677719116211,0,0,0,0,0,0,0,0,0
51.028749981286325,2.511249989377837,50.1879997253418,0,0,0,0,0,0,0,0,0
51.028749981286325,2.5195833226778364,42.212059020996094,0,0,0,0,0,0,0,0,0
51.028749981286325,2.5279166559778368,27.344335556030273,0,0,0,0,0,0,0,0,0
51.028749981286325,2.5362499892778363,32.78036117553711,0,0,0,0,0,0,0,0,0
51.028749981286325,2.5445833225778367,37.167057037353516,0,0,0,0,0,0,0,0,0
51.028749981286325,2.552916655877837,34.13567352294922,0,0,0,0,0,0,0,0,0
51.028749981286325,2.5612499891778366,31.106904983520508,0,0,0,0,0,0,0,0,0
51.028749981286325,2.569583322477837,29.609712600708008,0,0,0,0,0,0,0,0,0
51.02041664798633,2.1279166575778365,470.9570007324219,0,0,0,0,0,0,0,0,0
51.02041664798633,2.136249990877837,499.7272644042969,0,0,0,0,0,0,0,0,0
51.02041664798633,2.1445833241778365,300.5499572753906,0,0,0,0,0,0,0,0,0
51.02041664798633,2.152916657477837,293.3044128417969,0,0,0,0,0,0,0,0,0
51.02041664798633,2.1612499907778364,261.1025695800781,0,0,0,0,0,0,0,0,0
51.02041664798633,2.169583324077837,246.83226013183594,0,0,0,0,0,0,0,0,0
51.02041664798633,2.1779166573778364,316.1407470703125,0,0,0,0,0,0,0,0,0
51.02041664798633,2.1862499906778368,300.2191467285156,0,0,0,0,0,0,0,0,0
51.02041664798633,2.1945833239778363,426.6991882324219,0,0,0,0,0,0,0,0,0
51.02041664798633,2.2029166572778367,110.12998962402344,0,0,0,0,0,0,0,0,0
51.02041664798633,2.211249990577837,67.86748504638672,0,0,0,0,0,0,0,0,0
51.02041664798633,2.2195833238778366,47.23993682861328,0,0,0,0,0,0,0,0,0
51.02041664798633,2.227916657177837,65.68013763427734,0,0,0,0,0,0,0,0,0
51.02041664798633,2.2362499904778366,98.80487060546875,0,0,0,0,0,0,0,0,0
51.02041664798633,2.244583323777837,367.0028381347656,0,0,0,0,0,0,0,0,0
51.02041664798633,2.2529166570778365,1120.6793212890625,0,0,0,0,0,0,0,0,0
51.02041664798633,2.261249990377837,2323.056396484375,1,0,0,0,0,0,0,0,0
51.02041664798633,2.2695833236778364,943.1875610351562,0,0,0,0,0,0,0,0,0
51.02041664798633,2.277916656977837,404.5120544433594,0,0,0,0,0,0,0,0,0
51.02041664798633,2.2862499902778364,318.89154052734375,0,0,0,0,0,0,0,0,0
51.02041664798633,2.294583323577837,954.146484375,0,0,0,0,0,0,0,0,0
51.02041664798633,2.3029166568778363,1962.4581298828125,0,0,0,0,0,0,0,0,0
51.02041664798633,2.3112499901778367,2282.908203125,43,0,0,10,0,3,1,0,3
51.02041664798633,2.319583323477837,2537.583984375,49,0,0,6,0,3,0,0,2
51.02041664798633,2.3279166567778367,2443.502685546875,33,0,0,4,0,3,1,0,1
51.02041664798633,2.336249990077837,3349.83349609375,40,0,0,3,0,2,1,0,1
51.02041664798633,2.3445833233778366,3413.08349609375,34,0,0,5,0,1,2,0,4
51.02041664798633,2.352916656677837,2228.7470703125,51,0,0,9,0,3,2,0,3
51.02041664798633,2.3612499899778365,2715.266357421875,32,0,0,5,0,4,3,0,0
51.02041664798633,2.369583323277837,4543.4208984375,31,0,0,5,0,5,3,0,1
51.02041664798633,2.3779166565778365,6660.9892578125,58,0,1,6,0,9,7,1,3
51.02041664798633,2.386249989877837,4586.310546875,40,0,1,5,0,8,6,0,3
51.02041664798633,2.3945833231778364,3526.66259765625,15,0,0,8,0,2,2,0,1
51.02041664798633,2.402916656477837,1900.4005126953125,0,0,0,0,0,0,0,0,0
51.02041664798633,2.4112499897778363,579.6674194335938,0,0,0,0,0,0,0,0,0
51.02041664798633,2.4195833230778367,178.56533813476562,0,0,0,0,0,0,0,0,0
51.02041664798633,2.427916656377837,251.79129028320312,0,0,0,0,0,0,0,0,0
51.02041664798633,2.4362499896778367,887.9160766601562,0,0,0,0,0,0,0,0,0
51.02041664798633,2.444583322977837,1304.2708740234375,0,0,0,0,0,0,0,0,0
51.02041664798633,2.4529166562778366,426.23199462890625,0,0,0,0,0,0,0,0,0
51.02041664798633,2.461249989577837,387.4830627441406,0,0,0,0,0,0,0,0,0
51.02041664798633,2.4695833228778366,185.57139587402344,0,0,0,0,0,0,0,0,0
51.02041664798633,2.477916656177837,469.0143127441406,0,0,0,0,0,0,0,0,0
51.02041664798633,2.4862499894778365,694.2669677734375,0,0,0,0,0,0,0,0,0
51.02041664798633,2.494583322777837,201.1312255859375,0,0,0,0,0,0,0,0,0
51.02041664798633,2.5029166560778364,92.95120239257812,0,0,0,0,0,0,0,0,0
51.02041664798633,2.511249989377837,69.22760772705078,0,0,0,0,0,0,0,0,0
51.02041664798633,2.5195833226778364,43.680747985839844,0,0,0,0,0,0,0,0,0
51.02041664798633,2.5279166559778368,32.608314514160156,0,0,0,0,0,0,0,0,0
51.02041664798633,2.5362499892778363,41.550636291503906,0,0,0,0,0,0,0,0,0
51.02041664798633,2.5445833225778367,76.26566314697266,0,0,0,0,0,0,0,0,0
51.02041664798633,2.552916655877837,85.68153381347656,0,0,0,0,0,0,0,0,0
51.02041664798633,2.5612499891778366,48.324092864990234,0,0,0,0,0,0,0,0,0
51.02041664798633,2.569583322477837,32.48833084106445,0,0,0,0,0,0,0,0,0
51.01208331468633,2.0779166577778367,139.0770263671875,0,0,0,0,0,0,0,0,0
51.01208331468633,2.0862499910778363,185.71548461914062,0,0,0,0,0,0,0,0,0
51.01208331468633,2.0945833243778367,180.26942443847656,0,0,0,0,0,0,0,0,0
51.01208331468633,2.102916657677837,252.6326446533203,0,0,0,0,0,0,0,0,0
51.01208331468633,2.1112499909778366,175.34300231933594,0,0,0,0,0,0,0,0,0
51.01208331468633,2.119583324277837,228.25341796875,0,0,0,0,0,0,0,0,0
51.01208331468633,2.1279166575778365,376.7027587890625,0,0,0,0,0,0,0,0,0
51.01208331468633,2.136249990877837,701.0789184570312,0,0,0,0,0,0,0,0,0
51.01208331468633,2.1445833241778365,362.1622314453125,0,0,0,0,0,0,0,0,0
51.01208331468633,2.152916657477837,430.47198486328125,0,0,0,0,0,0,0,0,0
51.01208331468633,2.1612499907778364,655.42138671875,0,0,0,0,0,0,0,0,0
51.01208331468633,2.169583324077837,621.4708862304688,0,0,0,0,0,0,0,0,0
51.01208331468633,2.1779166573778364,353.614013671875,0,0,0,0,0,0,0,0,0
51.01208331468633,2.1862499906778368,372.13232421875,0,0,0,0,0,0,0,0,0
51.01208331468633,2.1945833239778363,321.92291259765625,0,0,0,0,0,0,0,0,0
51.01208331468633,2.2029166572778367,119.68915557861328,0,0,0,0,0,0,0,0,0
51.01208331468633,2.211249990577837,60.07427215576172,0,0,0,0,0,0,0,0,0
51.01208331468633,2.2195833238778366,52.30525207519531,0,0,0,0,0,0,0,0,0
51.01208331468633,2.227916657177837,54.1977424621582,0,0,0,0,0,0,0,0,0
51.01208331468633,2.2362499904778366,82.25839233398438,0,0,0,0,0,0,0,0,0
51.01208331468633,2.244583323777837,202.37535095214844,0,0,0,0,0,0,0,0,0
51.01208331468633,2.2529166570778365,412.6316833496094,0,0,0,0,0,0,0,0,0
51.01208331468633,2.261249990377837,1056.345458984375,0,0,0,0,0,0,0,0,0
51.01208331468633,2.2695833236778364,579.942626953125,0,0,0,0,0,0,0,0,0
51.01208331468633,2.277916656977837,404.1872863769531,0,0,0,0,0,0,0,0,0
51.01208331468633,2.2862499902778364,861.1000366210938,0,0,0,0,0,0,0,0,0
51.01208331468633,2.294583323577837,1460.9683837890625,0,0,0,0,0,0,0,0,0
51.01208331468633,2.3029166568778363,2059.392578125,67,0,0,9,0,8,3,0,4
51.01208331468633,2.3112499901778367,1026.1563720703125,0,0,0,0,0,0,0,0,0
51.01208331468633,2.319583323477837,501.0024719238281,0,0,0,0,0,0,0,0,0
51.01208331468633,2.3279166567778367,1492.785400390625,0,0,0,0,0,0,0,0,0
51.01208331468633,2.336249990077837,978.9815673828125,0,0,0,0,0,0,0,0,0
51.01208331468633,2.3445833233778366,1193.7509765625,0,0,0,0,0,0,0,0,0
51.01208331468633,2.352916656677837,878.0572509765625,0,0,0,0,0,0,0,0,0
51.01208331468633,2.3612499899778365,933.9225463867188,0,0,0,0,0,0,0,0,0
51.01208331468633,2.369583323277837,2141.628173828125,7,0,0,0,0,0,0,0,0
51.01208331468633,2.3779166565778365,3488.31494140625,28,0,0,0,0,0,1,0,0
51.01208331468633,2.386249989877837,1555.6680908203125,0,0,0,0,0,0,0,0,0
51.01208331468633,2.3945833231778364,585.5215454101562,0,0,0,0,0,0,0,0,0
51.01208331468633,2.402916656477837,540.6883544921875,0,0,0,0,0,0,0,0,0
51.01208331468633,2.4112499897778363,260.61322021484375,0,0,0,0,0,0,0,0,0
51.01208331468633,2.4195833230778367,80.99311065673828,0,0,0,0,0,0,0,0,0
51.01208331468633,2.427916656377837,103.80506134033203,0,0,0,0,0,0,0,0,0
51.01208331468633,2.4362499896778367,440.134521484375,0,0,0,0,0,0,0,0,0
51.01208331468633,2.444583322977837,705.8056640625,0,0,0,0,0,0,0,0,0
51.01208331468633,2.4529166562778366,666.7058715820312,0,0,0,0,0,0,0,0,0
51.01208331468633,2.461249989577837,199.84129333496094,0,0,0,0,0,0,0,0,0
51.01208331468633,2.4695833228778366,118.24247741699219,0,0,0,0,0,0,0,0,0
51.01208331468633,2.477916656177837,136.9241943359375,0,0,0,0,0,0,0,0,0
51.01208331468633,2.4862499894778365,173.96876525878906,0,0,0,0,0,0,0,0,0
51.01208331468633,2.494583322777837,113.09867095947266,0,0,0,0,0,0,0,0,0
51.01208331468633,2.5029166560778364,68.67622375488281,0,0,0,0,0,0,0,0,0
51.01208331468633,2.511249989377837,69.31454467773438,0,0,0,0,0,0,0,0,0
51.01208331468633,2.5195833226778364,79.88351440429688,0,0,0,0,0,0,0,0,0
51.01208331468633,2.5279166559778368,40.28522491455078,0,0,0,0,0,0,0,0,0
51.01208331468633,2.5362499892778363,44.996360778808594,0,0,0,0,0,0,0,0,0
51.01208331468633,2.5445833225778367,100.83715057373047,0,0,0,0,0,0,0,0,0
